Target age (ka),Site Name,Latitude,Longitude,New global consolidated biome scheme,Biome 6000 Consolidated Name,Biome 6000 biome code,MegaBiomes (Scheme 2),Remove_points
0,"Pashyom1 (Ladakh), L-2",34.333,75.333,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Pasmoz,66.950,35.000,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Patagonia,-50.000,-68.100,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.000,-68.300,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.050,-68.600,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.050,-68.900,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.100,-69.000,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-69.300,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-69.600,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-69.900,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-70.200,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-70.500,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-70.900,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-71.100,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-71.300,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-71.500,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-71.700,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.100,-71.950,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-72.000,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.050,-72.000,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.100,-72.550,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.200,-72.700,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-72.750,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-72.800,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-72.850,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.250,-72.900,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.200,-72.900,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-72.900,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.050,-72.900,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-72.950,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patagonia,-50.150,-72.980,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Patiala (NWI),30.333,76.467,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Patricia Lake,63.170,176.750,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,PATT358,41.830,-77.950,cool mixed forest,cool mixed forest,23,temperate forest,0
0,PATTEN.0,45.850,-88.420,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Patticard RF,10.518,76.333,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Patticard RF,10.516,76.333,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Patticard RF,10.517,76.333,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Patticard RF 1 (SI),10.517,76.333,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Patticard RF 2 (SI),10.517,76.333,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Patticard RF 3 (SI),10.517,76.333,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Pattipola (SL),6.867,80.817,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf forest,14,warm-temperate forest,0
0,Pavvalladdu,69.780,27.030,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Paxson Lake,62.560,-145.310,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Paxson Lake,62.950,-145.510,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PB02,55.280,-77.720,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PB03,55.290,-77.720,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PB04B,55.290,-77.700,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PB05,55.290,-77.700,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PB06,55.300,-77.700,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Pearson's Valley (SI),11.400,76.611,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Peat at TomÕ River,56.170,84.000,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Pechora Delta1,68.830,53.220,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Pechora Delta2,68.830,53.220,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Ped Pond,67.200,-142.070,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Pedro Luro,-39.500,-62.530,steppe,steppe,7,grassland and dry shrubland,0
0,Pelly Bay,68.530,-89.830,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,Pelly Bay,68.530,-89.830,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,Pelly Bay,68.530,-89.830,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,Pelly Bay,68.530,-89.830,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,Pelly Bay,68.530,-89.830,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,Pelly Bay,68.530,-89.830,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,PENNING,45.780,-93.270,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Pepelnoye,59.850,150.620,cold deciduous forest,cold deciduous forest,8,boreal forest,0
0,Pepelnoye Lake,59.850,150.620,cold deciduous forest,cold deciduous forest,8,boreal forest,0
0,Peppertree Marsh,-41.883,147.833,temperate sclerophyll woodland and shrubland,temperate sclerophyll woodland and shrubland,10,savanna and dry woodland,0
0,Perambadi,12.137,75.796,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Perch Lake,46.033,-77.367,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Periya (soil),11.833,75.817,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Periya (tree),11.833,75.817,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Perumalmalai 1 (SI),10.283,77.567,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf forest,14,warm-temperate forest,0
0,Perumalmalai 2 (SI),10.267,77.564,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf forest,14,warm-temperate forest,0
0,Perumalmalai 3 (SI),10.267,77.554,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf forest,14,warm-temperate forest,0
0,Peschanoe (Ural),56.900,60.320,cold deciduous forest,cold deciduous forest,8,boreal forest,0
0,Peters Bugt So,75.320,-20.050,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,Petit Lac Terrien,46.580,-70.620,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Phalodi-Bikaner (NWI),27.833,72.917,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,PHCR409,42.230,-77.980,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Phil's Hill,-40.367,148.267,temperate sclerophyll woodland and shrubland,temperate sclerophyll woodland and shrubland,10,savanna and dry woodland,0
0,Phulchowski (Kathm. Val.) (Nep),27.567,85.183,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Piagua,2.300,-76.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf forest,14,warm-temperate forest,0
0,PICK5107,42.370,-83.980,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,Pickerel Lake,45.500,-97.330,steppe,steppe,7,grassland and dry shrubland,0
0,Pico Salam,-45.420,-67.430,steppe,steppe,7,grassland and dry shrubland,0
0,Picos,-7.060,-41.400,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,PIEKERT,45.130,-93.730,steppe,steppe,7,grassland and dry shrubland,0
0,Pigeon Marsh,34.670,-85.170,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,Piilonsuo,60.780,24.650,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Piitsonsuo,62.830,30.830,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PINBAR01,39.720,-74.500,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,PINE,44.270,-74.150,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Pine Bog,41.280,-74.750,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,PINKLAKE,45.470,-75.820,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Pipeline Rd,9.330,-79.660,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Pippin Lake,61.720,-145.200,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Pitalito,1.750,-76.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf forest,14,warm-temperate forest,0
0,PITC1835,46.780,-88.000,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Piusbi,1.660,-77.890,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,PKFL389,43.550,-73.820,cool mixed forest,cool mixed forest,23,temperate forest,0
0,PL-78-20,45.650,-64.920,cool mixed forest,cool mixed forest,23,temperate forest,0
0,PL-78-21,45.920,-66.300,cool mixed forest,cool mixed forest,23,temperate forest,0
0,PL-78-22,46.670,-65.550,cool mixed forest,cool mixed forest,23,temperate forest,0
0,PL076,67.900,-162.600,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,PL078,67.080,-162.380,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,PL083,68.000,-164.020,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,PL084,67.900,-164.000,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,PL088,66.800,-158.350,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,PL089,67.220,-158.620,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,PL092,66.480,-155.850,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,PL093,65.670,-155.570,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PL094,64.830,-154.570,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PL095,65.580,-153.700,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PL096,65.070,-153.120,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PL097,65.120,-151.600,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PL100,66.050,-150.280,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PL102,66.130,-151.800,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,PLATTEVL,42.720,-90.470,desert,desert,6,desert,0
0,PLEA8260,41.950,-85.700,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,PLEASANT,44.570,-93.570,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,Plot 1,-1.067,100.767,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Plot 10,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Plot 11,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Plot 12,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Plot 13,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Plot 16,-1.067,100.767,graminoid and forb tundra,undifferentiated tundra,4,tundra,0
0,Plot 17,-1.067,100.767,graminoid and forb tundra,undifferentiated tundra,4,tundra,0
0,Plot 18,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Plot 19,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Plot 2,-1.067,100.767,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Plot 20,-1.067,100.767,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Plot 24,-1.067,100.767,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Plot 3,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Plot 4,-1.067,100.767,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Plot 5,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Plot 6,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Plot 7,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Plot 8,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Plot 9,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,PLST.215,46.030,-68.170,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Pluhino surface-1,68.680,160.290,cold deciduous forest,cold deciduous forest,8,boreal forest,0
0,Pluhino surface-2,68.680,160.290,cold deciduous forest,cold deciduous forest,8,boreal forest,0
0,"Plum (Plum Swamp, Core 2)",-22.267,166.617,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Podokova Lake,59.950,152.100,cold deciduous forest,cold deciduous forest,8,boreal forest,0
0,Poets Hill Lake,-41.883,145.550,cool-temperate rainforest,cool-temperate rainforest,26,temperate forest,0
0,Pogonia Bog Pond,45.030,-93.630,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,Point Romanof,63.190,-162.830,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,Poland Spring Pond,44.030,-70.350,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Polblue Swamp,-31.967,151.417,temperate sclerophyll woodland and shrubland,temperate sclerophyll woodland and shrubland,10,savanna and dry woodland,0
0,Poley  Creek,-37.500,145.417,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Polovetsko-Kupanskoe,57.570,37.900,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Ponchubetsudake,43.600,142.900,cool mixed forest,cool mixed forest,23,temperate forest,0
0,"Pond #2, Worthington Glacier",61.170,-145.710,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Pond Mills Pond,42.920,-81.250,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,"Pond, St. Mary's",62.080,-163.250,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Pongu Malai,8.806,77.204,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Pongu Malai,8.817,77.192,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Pongu Malai,8.800,77.142,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Pongu Malai 1 (SI),8.800,77.150,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Pongu Malai 2(SI),8.817,77.183,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
